scenario,path_key,v_target,mass,friction,actuator_delay_s,sensor_noise_m,event,controller,finished,mean_distance_m,mean_kp
115,hairpin,0.5,21.855,0.455,0.0180,0.00025,force,fixed Kp 50,1,0.003816,50.000
116,uturn,0.7,45.758,0.466,0.0780,0.00025,force,PPO,1,0.011953,36.836
116,uturn,0.7,45.758,0.466,0.0780,0.00025,force,fixed Kp 26 (baseline),1,0.004133,26.000
116,uturn,0.7,45.758,0.466,0.0780,0.00025,force,fixed Kp 15,1,0.005534,15.000
116,uturn,0.7,45.758,0.466,0.0780,0.00025,force,fixed Kp 20,1,0.004707,20.000
116,uturn,0.7,45.758,0.466,0.0780,0.00025,force,fixed Kp 34,1,0.003707,34.000
116,uturn,0.7,45.758,0.466,0.0780,0.00025,force,fixed Kp 42,1,0.005044,42.000
116,uturn,0.7,45.758,0.466,0.0780,0.00025,force,fixed Kp 50,0,0.021404,50.000
117,spiral,0.5,35.873,0.901,0.0380,0.00012,mass,PPO,1,0.003591,43.953
117,spiral,0.5,35.873,0.901,0.0380,0.00012,mass,fixed Kp 26 (baseline),1,0.004720,26.000
117,spiral,0.5,35.873,0.901,0.0380,0.00012,mass,fixed Kp 15,1,0.006266,15.000
117,spiral,0.5,35.873,0.901,0.0380,0.00012,mass,fixed Kp 20,1,0.005395,20.000
117,spiral,0.5,35.873,0.901,0.0380,0.00012,mass,fixed Kp 34,1,0.004153,34.000
117,spiral,0.5,35.873,0.901,0.0380,0.00012,mass,fixed Kp 42,1,0.003788,42.000
117,spiral,0.5,35.873,0.901,0.0380,0.00012,mass,fixed Kp 50,1,0.003536,50.000
118,uturn,0.3,24.432,0.317,0.0060,0.00022,force,PPO,1,0.004240,33.994
118,uturn,0.3,24.432,0.317,0.0060,0.00022,force,fixed Kp 26 (baseline),1,0.005160,26.000
118,uturn,0.3,24.432,0.317,0.0060,0.00022,force,fixed Kp 15,1,0.007950,15.000
118,uturn,0.3,24.432,0.317,0.0060,0.00022,force,fixed Kp 20,1,0.006386,20.000
118,uturn,0.3,24.432,0.317,0.0060,0.00022,force,fixed Kp 34,1,0.004908,34.000
118,uturn,0.3,24.432,0.317,0.0060,0.00022,force,fixed Kp 42,1,0.005098,42.000
118,uturn,0.3,24.432,0.317,0.0060,0.00022,force,fixed Kp 50,1,0.005166,50.000
119,zigzag60,0.5,49.895,0.538,0.0320,0.00031,mass,PPO,1,0.011469,34.510
119,zigzag60,0.5,49.895,0.538,0.0320,0.00031,mass,fixed Kp 26 (baseline),1,0.010376,26.000
119,zigzag60,0.5,49.895,0.538,0.0320,0.00031,mass,fixed Kp 15,1,0.013462,15.000
119,zigzag60,0.5,49.895,0.538,0.0320,0.00031,mass,fixed Kp 20,1,0.011631,20.000
119,zigzag60,0.5,49.895,0.538,0.0320,0.00031,mass,fixed Kp 34,1,0.009169,34.000
119,zigzag60,0.5,49.895,0.538,0.0320,0.00031,mass,fixed Kp 42,1,0.008392,42.000
119,zigzag60,0.5,49.895,0.538,0.0320,0.00031,mass,fixed Kp 50,1,0.007867,50.000
120,zigzag30,0.7,42.399,0.644,0.0580,0.00031,force_gust,PPO,1,0.013384,36.015
120,zigzag30,0.7,42.399,0.644,0.0580,0.00031,force_gust,fixed Kp 26 (baseline),1,0.011046,26.000
120,zigzag30,0.7,42.399,0.644,0.0580,0.00031,force_gust,fixed Kp 15,1,0.015384,15.000
120,zigzag30,0.7,42.399,0.644,0.0580,0.00031,force_gust,fixed Kp 20,1,0.012795,20.000
120,zigzag30,0.7,42.399,0.644,0.0580,0.00031,force_gust,fixed Kp 34,1,0.009329,34.000
120,zigzag30,0.7,42.399,0.644,0.0580,0.00031,force_gust,fixed Kp 42,1,0.008463,42.000
120,zigzag30,0.7,42.399,0.644,0.0580,0.00031,force_gust,fixed Kp 50,1,0.011105,50.000
121,spiral,0.5,12.829,0.305,0.0240,0.00034,force_gust,PPO,0,0.058115,33.923
121,spiral,0.5,12.829,0.305,0.0240,0.00034,force_gust,fixed Kp 26 (baseline),0,0.063097,26.000
121,spiral,0.5,12.829,0.305,0.0240,0.00034,force_gust,fixed Kp 15,0,0.061048,15.000
121,spiral,0.5,12.829,0.305,0.0240,0.00034,force_gust,fixed Kp 20,0,0.062073,20.000
121,spiral,0.5,12.829,0.305,0.0240,0.00034,force_gust,fixed Kp 34,0,0.059662,34.000
121,spiral,0.5,12.829,0.305,0.0240,0.00034,force_gust,fixed Kp 42,0,0.061207,42.000
121,spiral,0.5,12.829,0.305,0.0240,0.00034,force_gust,fixed Kp 50,0,0.083246,50.000
122,scurve,0.7,37.095,0.895,0.0100,0.00015,force_gust,PPO,1,0.003191,34.913
122,scurve,0.7,37.095,0.895,0.0100,0.00015,force_gust,fixed Kp 26 (baseline),1,0.003530,26.000
122,scurve,0.7,37.095,0.895,0.0100,0.00015,force_gust,fixed Kp 15,1,0.004700,15.000
122,scurve,0.7,37.095,0.895,0.0100,0.00015,force_gust,fixed Kp 20,1,0.003993,20.000
122,scurve,0.7,37.095,0.895,0.0100,0.00015,force_gust,fixed Kp 34,1,0.003193,34.000
122,scurve,0.7,37.095,0.895,0.0100,0.00015,force_gust,fixed Kp 42,1,0.003004,42.000
122,scurve,0.7,37.095,0.895,0.0100,0.00015,force_gust,fixed Kp 50,1,0.002884,50.000
123,uturn,0.7,19.113,0.401,0.0600,0.00026,force_gust,PPO,0,0.228972,44.720
123,uturn,0.7,19.113,0.401,0.0600,0.00026,force_gust,fixed Kp 26 (baseline),0,0.227437,26.000
123,uturn,0.7,19.113,0.401,0.0600,0.00026,force_gust,fixed Kp 15,0,0.241184,15.000
123,uturn,0.7,19.113,0.401,0.0600,0.00026,force_gust,fixed Kp 20,0,0.210739,20.000
123,uturn,0.7,19.113,0.401,0.0600,0.00026,force_gust,fixed Kp 34,0,0.225975,34.000
123,uturn,0.7,19.113,0.401,0.0600,0.00026,force_gust,fixed Kp 42,0,0.246443,42.000
123,uturn,0.7,19.113,0.401,0.0600,0.00026,force_gust,fixed Kp 50,0,0.205508,50.000
124,arc,0.7,10.913,0.410,0.0020,0.00031,force,PPO,1,0.011405,34.782
124,arc,0.7,10.913,0.410,0.0020,0.00031,force,fixed Kp 26 (baseline),1,0.017109,26.000
124,arc,0.7,10.913,0.410,0.0020,0.00031,force,fixed Kp 15,1,0.028754,15.000
124,arc,0.7,10.913,0.410,0.0020,0.00031,force,fixed Kp 20,1,0.034389,20.000
124,arc,0.7,10.913,0.410,0.0020,0.00031,force,fixed Kp 34,1,0.015149,34.000
124,arc,0.7,10.913,0.410,0.0020,0.00031,force,fixed Kp 42,1,0.014809,42.000
124,arc,0.7,10.913,0.410,0.0020,0.00031,force,fixed Kp 50,1,0.011483,50.000
125,figure8,0.5,39.569,0.259,0.0420,0.00007,force,PPO,1,0.004329,40.583
125,figure8,0.5,39.569,0.259,0.0420,0.00007,force,fixed Kp 26 (baseline),1,0.005776,26.000
125,figure8,0.5,39.569,0.259,0.0420,0.00007,force,fixed Kp 15,1,0.008509,15.000
125,figure8,0.5,39.569,0.259,0.0420,0.00007,force,fixed Kp 20,1,0.006948,20.000
125,figure8,0.5,39.569,0.259,0.0420,0.00007,force,fixed Kp 34,1,0.004833,34.000
125,figure8,0.5,39.569,0.259,0.0420,0.00007,force,fixed Kp 42,1,0.004257,42.000
125,figure8,0.5,39.569,0.259,0.0420,0.00007,force,fixed Kp 50,1,0.003880,50.000
126,arc,0.3,28.704,0.952,0.0500,0.00031,force_gust,PPO,1,0.003227,33.895
126,arc,0.3,28.704,0.952,0.0500,0.00031,force_gust,fixed Kp 26 (baseline),1,0.003609,26.000
126,arc,0.3,28.704,0.952,0.0500,0.00031,force_gust,fixed Kp 15,1,0.004525,15.000
126,arc,0.3,28.704,0.952,0.0500,0.00031,force_gust,fixed Kp 20,1,0.003981,20.000
126,arc,0.3,28.704,0.952,0.0500,0.00031,force_gust,fixed Kp 34,1,0.003328,34.000
126,arc,0.3,28.704,0.952,0.0500,0.00031,force_gust,fixed Kp 42,1,0.003165,42.000
126,arc,0.3,28.704,0.952,0.0500,0.00031,force_gust,fixed Kp 50,1,0.003084,50.000
127,zigzag30,0.5,25.011,0.723,0.0240,0.00012,force_gust,PPO,1,0.006659,33.755
127,zigzag30,0.5,25.011,0.723,0.0240,0.00012,force_gust,fixed Kp 26 (baseline),1,0.007060,26.000
127,zigzag30,0.5,25.011,0.723,0.0240,0.00012,force_gust,fixed Kp 15,1,0.010376,15.000
127,zigzag30,0.5,25.011,0.723,0.0240,0.00012,force_gust,fixed Kp 20,1,0.008424,20.000
127,zigzag30,0.5,25.011,0.723,0.0240,0.00012,force_gust,fixed Kp 34,1,0.005986,34.000
127,zigzag30,0.5,25.011,0.723,0.0240,0.00012,force_gust,fixed Kp 42,1,0.005341,42.000
127,zigzag30,0.5,25.011,0.723,0.0240,0.00012,force_gust,fixed Kp 50,1,0.004894,50.000
128,uturn,0.5,37.170,0.933,0.0080,0.00022,mass,PPO,1,0.002781,39.471
128,uturn,0.5,37.170,0.933,0.0080,0.00022,mass,fixed Kp 26 (baseline),0,0.002956,26.000
128,uturn,0.5,37.170,0.933,0.0080,0.00022,mass,fixed Kp 15,0,0.003342,15.000
128,uturn,0.5,37.170,0.933,0.0080,0.00022,mass,fixed Kp 20,0,0.003122,20.000
128,uturn,0.5,37.170,0.933,0.0080,0.00022,mass,fixed Kp 34,0,0.002824,34.000
128,uturn,0.5,37.170,0.933,0.0080,0.00022,mass,fixed Kp 42,0,0.002745,42.000
128,uturn,0.5,37.170,0.933,0.0080,0.00022,mass,fixed Kp 50,0,0.002692,50.000
129,slalom,0.7,42.128,0.316,0.0520,0.00026,force,PPO,1,0.010543,34.694
129,slalom,0.7,42.128,0.316,0.0520,0.00026,force,fixed Kp 26 (baseline),1,0.009772,26.000
129,slalom,0.7,42.128,0.316,0.0520,0.00026,force,fixed Kp 15,1,0.013287,15.000
129,slalom,0.7,42.128,0.316,0.0520,0.00026,force,fixed Kp 20,1,0.012207,20.000
129,slalom,0.7,42.128,0.316,0.0520,0.00026,force,fixed Kp 34,1,0.013898,34.000
129,slalom,0.7,42.128,0.316,0.0520,0.00026,force,fixed Kp 42,0,0.145067,42.000
129,slalom,0.7,42.128,0.316,0.0520,0.00026,force,fixed Kp 50,0,0.189469,50.000
130,zigzag,0.7,49.156,0.816,0.0240,0.00040,mass,PPO,1,0.009668,34.997
130,zigzag,0.7,49.156,0.816,0.0240,0.00040,mass,fixed Kp 26 (baseline),0,0.008319,26.000
130,zigzag,0.7,49.156,0.816,0.0240,0.00040,mass,fixed Kp 15,0,0.011761,15.000
130,zigzag,0.7,49.156,0.816,0.0240,0.00040,mass,fixed Kp 20,0,0.009829,20.000
130,zigzag,0.7,49.156,0.816,0.0240,0.00040,mass,fixed Kp 34,0,0.006966,34.000
130,zigzag,0.7,49.156,0.816,0.0240,0.00040,mass,fixed Kp 42,0,0.006077,42.000
130,zigzag,0.7,49.156,0.816,0.0240,0.00040,mass,fixed Kp 50,0,0.005469,50.000
131,square,0.7,25.999,0.904,0.0560,0.00037,force_gust,PPO,0,0.006785,36.746
131,square,0.7,25.999,0.904,0.0560,0.00037,force_gust,fixed Kp 26 (baseline),0,0.008156,26.000
131,square,0.7,25.999,0.904,0.0560,0.00037,force_gust,fixed Kp 15,0,0.013212,15.000
131,square,0.7,25.999,0.904,0.0560,0.00037,force_gust,fixed Kp 20,0,0.010180,20.000
131,square,0.7,25.999,0.904,0.0560,0.00037,force_gust,fixed Kp 34,0,0.006691,34.000
131,square,0.7,25.999,0.904,0.0560,0.00037,force_gust,fixed Kp 42,0,0.005840,42.000
131,square,0.7,25.999,0.904,0.0560,0.00037,force_gust,fixed Kp 50,0,0.005273,50.000
132,zigzag30,0.5,9.543,0.865,0.0240,0.00024,force_gust,PPO,1,0.006972,36.563
132,zigzag30,0.5,9.543,0.865,0.0240,0.00024,force_gust,fixed Kp 26 (baseline),1,0.008304,26.000
132,zigzag30,0.5,9.543,0.865,0.0240,0.00024,force_gust,fixed Kp 15,1,0.011666,15.000
132,zigzag30,0.5,9.543,0.865,0.0240,0.00024,force_gust,fixed Kp 20,1,0.010105,20.000
132,zigzag30,0.5,9.543,0.865,0.0240,0.00024,force_gust,fixed Kp 34,1,0.006869,34.000
132,zigzag30,0.5,9.543,0.865,0.0240,0.00024,force_gust,fixed Kp 42,1,0.006008,42.000
132,zigzag30,0.5,9.543,0.865,0.0240,0.00024,force_gust,fixed Kp 50,1,0.005444,50.000
133,zigzag60,0.5,47.770,0.266,0.0640,0.00024,mass,PPO,0,0.173018,44.914
133,zigzag60,0.5,47.770,0.266,0.0640,0.00024,mass,fixed Kp 26 (baseline),0,0.151113,26.000
133,zigzag60,0.5,47.770,0.266,0.0640,0.00024,mass,fixed Kp 15,1,0.030047,15.000
133,zigzag60,0.5,47.770,0.266,0.0640,0.00024,mass,fixed Kp 20,1,0.041076,20.000
133,zigzag60,0.5,47.770,0.266,0.0640,0.00024,mass,fixed Kp 34,0,0.158040,34.000
133,zigzag60,0.5,47.770,0.266,0.0640,0.00024,mass,fixed Kp 42,0,0.161267,42.000
133,zigzag60,0.5,47.770,0.266,0.0640,0.00024,mass,fixed Kp 50,0,0.163097,50.000
134,square,0.5,31.728,0.946,0.0240,0.00025,force_gust,PPO,1,0.004279,38.083
134,square,0.5,31.728,0.946,0.0240,0.00025,force_gust,fixed Kp 26 (baseline),1,0.005598,26.000
134,square,0.5,31.728,0.946,0.0240,0.00025,force_gust,fixed Kp 15,1,0.008087,15.000
134,square,0.5,31.728,0.946,0.0240,0.00025,force_gust,fixed Kp 20,1,0.006657,20.000
134,square,0.5,31.728,0.946,0.0240,0.00025,force_gust,fixed Kp 34,1,0.004770,34.000
134,square,0.5,31.728,0.946,0.0240,0.00025,force_gust,fixed Kp 42,1,0.004273,42.000
134,square,0.5,31.728,0.946,0.0240,0.00025,force_gust,fixed Kp 50,1,0.003959,50.000
135,spiral,0.3,40.016,0.411,0.0060,0.00010,force_gust,PPO,1,0.002796,34.281
135,spiral,0.3,40.016,0.411,0.0060,0.00010,force_gust,fixed Kp 26 (baseline),1,0.003025,26.000
135,spiral,0.3,40.016,0.411,0.0060,0.00010,force_gust,fixed Kp 15,1,0.003428,15.000
135,spiral,0.3,40.016,0.411,0.0060,0.00010,force_gust,fixed Kp 20,1,0.003198,20.000
135,spiral,0.3,40.016,0.411,0.0060,0.00010,force_gust,fixed Kp 34,1,0.002882,34.000
135,spiral,0.3,40.016,0.411,0.0060,0.00010,force_gust,fixed Kp 42,1,0.002792,42.000
135,spiral,0.3,40.016,0.411,0.0060,0.00010,force_gust,fixed Kp 50,1,0.002732,50.000
136,scurve,0.5,16.184,0.289,0.0780,0.00011,mass,PPO,1,0.010216,33.056
136,scurve,0.5,16.184,0.289,0.0780,0.00011,mass,fixed Kp 26 (baseline),1,0.005541,26.000
136,scurve,0.5,16.184,0.289,0.0780,0.00011,mass,fixed Kp 15,1,0.005929,15.000
136,scurve,0.5,16.184,0.289,0.0780,0.00011,mass,fixed Kp 20,1,0.005445,20.000
136,scurve,0.5,16.184,0.289,0.0780,0.00011,mass,fixed Kp 34,1,0.008206,34.000
136,scurve,0.5,16.184,0.289,0.0780,0.00011,mass,fixed Kp 42,0,0.143672,42.000
136,scurve,0.5,16.184,0.289,0.0780,0.00011,mass,fixed Kp 50,0,0.145891,50.000
137,zigzag,0.3,16.959,0.736,0.0260,0.00003,mass,PPO,1,0.003237,30.908
137,zigzag,0.3,16.959,0.736,0.0260,0.00003,mass,fixed Kp 26 (baseline),1,0.003387,26.000
137,zigzag,0.3,16.959,0.736,0.0260,0.00003,mass,fixed Kp 15,1,0.004173,15.000
137,zigzag,0.3,16.959,0.736,0.0260,0.00003,mass,fixed Kp 20,1,0.003708,20.000
137,zigzag,0.3,16.959,0.736,0.0260,0.00003,mass,fixed Kp 34,1,0.003139,34.000
137,zigzag,0.3,16.959,0.736,0.0260,0.00003,mass,fixed Kp 42,1,0.002988,42.000
137,zigzag,0.3,16.959,0.736,0.0260,0.00003,mass,fixed Kp 50,1,0.002889,50.000
138,hairpin,0.7,10.150,0.649,0.0000,0.00039,force,PPO,1,0.007077,37.224
138,hairpin,0.7,10.150,0.649,0.0000,0.00039,force,fixed Kp 26 (baseline),0,0.011647,26.000
138,hairpin,0.7,10.150,0.649,0.0000,0.00039,force,fixed Kp 15,0,0.015444,15.000
138,hairpin,0.7,10.150,0.649,0.0000,0.00039,force,fixed Kp 20,0,0.013201,20.000
138,hairpin,0.7,10.150,0.649,0.0000,0.00039,force,fixed Kp 34,0,0.009480,34.000
138,hairpin,0.7,10.150,0.649,0.0000,0.00039,force,fixed Kp 42,0,0.008398,42.000
138,hairpin,0.7,10.150,0.649,0.0000,0.00039,force,fixed Kp 50,1,0.008947,50.000
139,scurve,0.7,6.715,0.839,0.0420,0.00031,force,PPO,1,0.016994,33.353
139,scurve,0.7,6.715,0.839,0.0420,0.00031,force,fixed Kp 26 (baseline),1,0.015527,26.000
139,scurve,0.7,6.715,0.839,0.0420,0.00031,force,fixed Kp 15,1,0.019417,15.000
139,scurve,0.7,6.715,0.839,0.0420,0.00031,force,fixed Kp 20,1,0.016807,20.000
139,scurve,0.7,6.715,0.839,0.0420,0.00031,force,fixed Kp 34,1,0.015157,34.000
139,scurve,0.7,6.715,0.839,0.0420,0.00031,force,fixed Kp 42,1,0.012754,42.000
139,scurve,0.7,6.715,0.839,0.0420,0.00031,force,fixed Kp 50,1,0.013555,50.000
140,zigzag30,0.5,5.479,0.225,0.0080,0.00014,force_gust,PPO,0,0.118362,42.898
140,zigzag30,0.5,5.479,0.225,0.0080,0.00014,force_gust,fixed Kp 26 (baseline),0,0.107875,26.000
140,zigzag30,0.5,5.479,0.225,0.0080,0.00014,force_gust,fixed Kp 15,0,0.095683,15.000
140,zigzag30,0.5,5.479,0.225,0.0080,0.00014,force_gust,fixed Kp 20,0,0.106565,20.000
140,zigzag30,0.5,5.479,0.225,0.0080,0.00014,force_gust,fixed Kp 34,0,0.103375,34.000
140,zigzag30,0.5,5.479,0.225,0.0080,0.00014,force_gust,fixed Kp 42,0,0.085972,42.000
140,zigzag30,0.5,5.479,0.225,0.0080,0.00014,force_gust,fixed Kp 50,0,0.140162,50.000
141,spiral,0.7,49.768,0.371,0.0380,0.00015,force,PPO,1,0.004639,43.775
141,spiral,0.7,49.768,0.371,0.0380,0.00015,force,fixed Kp 26 (baseline),1,0.006598,26.000
141,spiral,0.7,49.768,0.371,0.0380,0.00015,force,fixed Kp 15,1,0.009471,15.000
141,spiral,0.7,49.768,0.371,0.0380,0.00015,force,fixed Kp 20,1,0.007846,20.000
141,spiral,0.7,49.768,0.371,0.0380,0.00015,force,fixed Kp 34,1,0.005555,34.000
141,spiral,0.7,49.768,0.371,0.0380,0.00015,force,fixed Kp 42,1,0.004901,42.000
141,spiral,0.7,49.768,0.371,0.0380,0.00015,force,fixed Kp 50,1,0.004455,50.000
142,arc,0.7,38.755,0.847,0.0360,0.00026,mass,PPO,1,0.003011,37.784
142,arc,0.7,38.755,0.847,0.0360,0.00026,mass,fixed Kp 26 (baseline),1,0.003179,26.000
142,arc,0.7,38.755,0.847,0.0360,0.00026,mass,fixed Kp 15,1,0.003805,15.000
142,arc,0.7,38.755,0.847,0.0360,0.00026,mass,fixed Kp 20,1,0.003429,20.000
142,arc,0.7,38.755,0.847,0.0360,0.00026,mass,fixed Kp 34,1,0.003011,34.000
142,arc,0.7,38.755,0.847,0.0360,0.00026,mass,fixed Kp 42,1,0.002932,42.000
142,arc,0.7,38.755,0.847,0.0360,0.00026,mass,fixed Kp 50,1,0.002893,50.000
143,scurve,0.5,37.420,0.405,0.0580,0.00034,mass,PPO,1,0.005485,35.242
143,scurve,0.5,37.420,0.405,0.0580,0.00034,mass,fixed Kp 26 (baseline),0,0.004087,26.000
143,scurve,0.5,37.420,0.405,0.0580,0.00034,mass,fixed Kp 15,0,0.005850,15.000
143,scurve,0.5,37.420,0.405,0.0580,0.00034,mass,fixed Kp 20,0,0.005265,20.000
143,scurve,0.5,37.420,0.405,0.0580,0.00034,mass,fixed Kp 34,0,0.003529,34.000
143,scurve,0.5,37.420,0.405,0.0580,0.00034,mass,fixed Kp 42,0,0.003808,42.000
143,scurve,0.5,37.420,0.405,0.0580,0.00034,mass,fixed Kp 50,0,0.004343,50.000
144,uturn,0.7,33.807,0.771,0.0060,0.00025,force_gust,PPO,1,0.004333,40.555
144,uturn,0.7,33.807,0.771,0.0060,0.00025,force_gust,fixed Kp 26 (baseline),1,0.005307,26.000
144,uturn,0.7,33.807,0.771,0.0060,0.00025,force_gust,fixed Kp 15,1,0.007533,15.000
144,uturn,0.7,33.807,0.771,0.0060,0.00025,force_gust,fixed Kp 20,1,0.006227,20.000
144,uturn,0.7,33.807,0.771,0.0060,0.00025,force_gust,fixed Kp 34,1,0.004558,34.000
144,uturn,0.7,33.807,0.771,0.0060,0.00025,force_gust,fixed Kp 42,1,0.004084,42.000
144,uturn,0.7,33.807,0.771,0.0060,0.00025,force_gust,fixed Kp 50,1,0.003766,50.000
145,slalom,0.3,14.265,0.560,0.0440,0.00038,force,PPO,1,0.014426,32.128
145,slalom,0.3,14.265,0.560,0.0440,0.00038,force,fixed Kp 26 (baseline),1,0.017262,26.000
145,slalom,0.3,14.265,0.560,0.0440,0.00038,force,fixed Kp 15,1,0.024746,15.000
145,slalom,0.3,14.265,0.560,0.0440,0.00038,force,fixed Kp 20,1,0.020158,20.000
145,slalom,0.3,14.265,0.560,0.0440,0.00038,force,fixed Kp 34,1,0.013357,34.000
145,slalom,0.3,14.265,0.560,0.0440,0.00038,force,fixed Kp 42,1,0.014237,42.000
145,slalom,0.3,14.265,0.560,0.0440,0.00038,force,fixed Kp 50,1,0.013009,50.000
146,spiral,0.5,5.775,0.422,0.0480,0.00037,force,PPO,1,0.038549,32.330
146,spiral,0.5,5.775,0.422,0.0480,0.00037,force,fixed Kp 26 (baseline),0,0.052853,26.000
146,spiral,0.5,5.775,0.422,0.0480,0.00037,force,fixed Kp 15,0,0.060464,15.000
146,spiral,0.5,5.775,0.422,0.0480,0.00037,force,fixed Kp 20,0,0.078005,20.000
146,spiral,0.5,5.775,0.422,0.0480,0.00037,force,fixed Kp 34,0,0.349371,34.000
146,spiral,0.5,5.775,0.422,0.0480,0.00037,force,fixed Kp 42,0,0.060609,42.000
146,spiral,0.5,5.775,0.422,0.0480,0.00037,force,fixed Kp 50,0,0.207051,50.000
147,square,0.3,6.855,0.583,0.0300,0.00005,force_gust,PPO,1,0.003720,39.152
147,square,0.3,6.855,0.583,0.0300,0.00005,force_gust,fixed Kp 26 (baseline),1,0.004815,26.000
147,square,0.3,6.855,0.583,0.0300,0.00005,force_gust,fixed Kp 15,1,0.006756,15.000
147,square,0.3,6.855,0.583,0.0300,0.00005,force_gust,fixed Kp 20,1,0.005626,20.000
147,square,0.3,6.855,0.583,0.0300,0.00005,force_gust,fixed Kp 34,1,0.004178,34.000
147,square,0.3,6.855,0.583,0.0300,0.00005,force_gust,fixed Kp 42,1,0.003790,42.000
147,square,0.3,6.855,0.583,0.0300,0.00005,force_gust,fixed Kp 50,1,0.003530,50.000
148,scurve,0.7,8.132,0.328,0.0600,0.00024,mass,PPO,1,0.022725,32.800
148,scurve,0.7,8.132,0.328,0.0600,0.00024,mass,fixed Kp 26 (baseline),1,0.024573,26.000
148,scurve,0.7,8.132,0.328,0.0600,0.00024,mass,fixed Kp 15,1,0.023595,15.000
148,scurve,0.7,8.132,0.328,0.0600,0.00024,mass,fixed Kp 20,1,0.021374,20.000
148,scurve,0.7,8.132,0.328,0.0600,0.00024,mass,fixed Kp 34,0,0.066194,34.000
148,scurve,0.7,8.132,0.328,0.0600,0.00024,mass,fixed Kp 42,0,0.070115,42.000
148,scurve,0.7,8.132,0.328,0.0600,0.00024,mass,fixed Kp 50,0,0.117841,50.000
149,zigzag30,0.7,5.855,0.789,0.0620,0.00015,force,PPO,1,0.022838,33.534
149,zigzag30,0.7,5.855,0.789,0.0620,0.00015,force,fixed Kp 26 (baseline),1,0.015399,26.000
149,zigzag30,0.7,5.855,0.789,0.0620,0.00015,force,fixed Kp 15,1,0.023595,15.000
149,zigzag30,0.7,5.855,0.789,0.0620,0.00015,force,fixed Kp 20,1,0.018881,20.000
149,zigzag30,0.7,5.855,0.789,0.0620,0.00015,force,fixed Kp 34,1,0.016714,34.000
149,zigzag30,0.7,5.855,0.789,0.0620,0.00015,force,fixed Kp 42,1,0.031717,42.000
149,zigzag30,0.7,5.855,0.789,0.0620,0.00015,force,fixed Kp 50,1,0.045048,50.000
150,zigzag,0.7,28.119,0.845,0.0080,0.00026,force,PPO,1,0.008524,33.677
150,zigzag,0.7,28.119,0.845,0.0080,0.00026,force,fixed Kp 26 (baseline),1,0.007780,26.000
150,zigzag,0.7,28.119,0.845,0.0080,0.00026,force,fixed Kp 15,1,0.010837,15.000
150,zigzag,0.7,28.119,0.845,0.0080,0.00026,force,fixed Kp 20,1,0.009019,20.000
150,zigzag,0.7,28.119,0.845,0.0080,0.00026,force,fixed Kp 34,1,0.006712,34.000
150,zigzag,0.7,28.119,0.845,0.0080,0.00026,force,fixed Kp 42,1,0.005961,42.000
150,zigzag,0.7,28.119,0.845,0.0080,0.00026,force,fixed Kp 50,1,0.005405,50.000
151,square,0.3,13.748,0.587,0.0640,0.00015,force_gust,PPO,1,0.004468,33.109
151,square,0.3,13.748,0.587,0.0640,0.00015,force_gust,fixed Kp 26 (baseline),1,0.004734,26.000
151,square,0.3,13.748,0.587,0.0640,0.00015,force_gust,fixed Kp 15,1,0.005829,15.000
151,square,0.3,13.748,0.587,0.0640,0.00015,force_gust,fixed Kp 20,1,0.005442,20.000
151,square,0.3,13.748,0.587,0.0640,0.00015,force_gust,fixed Kp 34,1,0.004987,34.000
151,square,0.3,13.748,0.587,0.0640,0.00015,force_gust,fixed Kp 42,1,0.005888,42.000
151,square,0.3,13.748,0.587,0.0640,0.00015,force_gust,fixed Kp 50,1,0.007063,50.000
152,scurve,0.7,29.777,0.845,0.0280,0.00032,force_gust,PPO,0,0.005361,34.661
152,scurve,0.7,29.777,0.845,0.0280,0.00032,force_gust,fixed Kp 26 (baseline),0,0.007119,26.000
152,scurve,0.7,29.777,0.845,0.0280,0.00032,force_gust,fixed Kp 15,0,0.010815,15.000
152,scurve,0.7,29.777,0.845,0.0280,0.00032,force_gust,fixed Kp 20,0,0.008698,20.000
152,scurve,0.7,29.777,0.845,0.0280,0.00032,force_gust,fixed Kp 34,0,0.005840,34.000
152,scurve,0.7,29.777,0.845,0.0280,0.00032,force_gust,fixed Kp 42,0,0.005054,42.000
152,scurve,0.7,29.777,0.845,0.0280,0.00032,force_gust,fixed Kp 50,0,0.004536,50.000
153,spiral,0.7,28.406,0.431,0.0680,0.00032,force_gust,PPO,0,0.008667,39.529
153,spiral,0.7,28.406,0.431,0.0680,0.00032,force_gust,fixed Kp 26 (baseline),0,0.012180,26.000
153,spiral,0.7,28.406,0.431,0.0680,0.00032,force_gust,fixed Kp 15,0,0.018523,15.000
153,spiral,0.7,28.406,0.431,0.0680,0.00032,force_gust,fixed Kp 20,0,0.014881,20.000
153,spiral,0.7,28.406,0.431,0.0680,0.00032,force_gust,fixed Kp 34,0,0.009957,34.000
153,spiral,0.7,28.406,0.431,0.0680,0.00032,force_gust,fixed Kp 42,0,0.008501,42.000
153,spiral,0.7,28.406,0.431,0.0680,0.00032,force_gust,fixed Kp 50,0,0.007584,50.000
154,figure8,0.7,34.634,0.349,0.0640,0.00037,mass,PPO,1,0.035495,32.227
154,figure8,0.7,34.634,0.349,0.0640,0.00037,mass,fixed Kp 26 (baseline),1,0.017726,26.000
